id_customer,recency,frequency,monetary
86433,2339,0.0260,49.88
86435,487,0.1558,270.33
86436,751,0.0649,85.51
86437,1470,0.0519,42.02
86438,2339,0.0130,27.71
86439,2137,0.0390,92.00
86441,1632,0.2338,75.00
86443,117,0.0519,53.11
86444,2339,0.0390,52.43
86445,2339,0.0519,51.14
86446,2339,0.0519,124.88
86447,2339,0.0130,20.82
86448,1637,0.0260,61.89
86449,1491,0.1688,263.79
86450,1939,0.0649,240.04
86451,1841,0.1169,108.87
86452,2339,0.0130,3.32
86454,2339,0.0130,47.42
86455,2339,0.0130,52.46
86456,388,0.2857,162.13
86457,1175,0.0519,18.16
86458,2285,0.0390,75.98
86463,2339,0.0130,51.42
86464,2224,0.0909,183.46
86467,1519,0.1169,109.82
86468,2339,0.0390,91.01
86469,115,0.0130,39.97
86472,942,0.1299,211.44
86473,610,0.0390,37.36
86474,2339,0.0390,63.05
86475,391,0.1558,293.70
86477,2302,0.2338,169.60
86478,1642,0.3247,178.72
86479,1562,0.0649,68.15
86480,1627,0.2468,821.78
86483,2338,0.0130,49.84
86484,2338,0.0260,37.98
86485,350,0.1169,82.23
86487,809,0.2078,69.37
86488,341,0.0519,45.63
86490,2338,0.0390,24.79
86491,1318,0.1169,220.30
86493,1694,0.0390,49.90
86496,2338,0.0649,85.01
86500,2332,0.0390,34.95
86501,2338,0.0260,34.51
86503,2338,0.0130,2.25
86504,1952,0.0260,11.96
86505,929,0.2727,633.15
86506,2161,0.0260,18.15
86507,2338,0.0130,165.00
86509,2058,0.1039,141.41
86511,2301,0.0779,32.88
86513,2336,0.2468,399.21
86514,1960,0.1299,410.36
86515,1225,0.1169,125.90
86516,2338,0.0130,17.49
86519,1446,0.0909,60.96
86520,743,0.0130,12.54
86521,1866,0.0260,42.47
86522,1951,0.1299,85.57
86524,1492,0.0909,146.47
86525,1819,0.0519,70.16
86526,1453,0.1039,93.38
86527,2338,0.0130,67.46
86530,2069,0.0649,44.09
86531,1136,0.0260,20.16
86533,2338,0.0260,37.05
86534,1396,0.1688,90.02
86535,688,0.0779,70.19
86538,866,0.4026,200.44
86539,2338,0.0130,55.34
86542,2198,0.2208,1615.38
86543,2337,0.0390,25.38
86544,2334,0.0390,77.28
86549,823,0.2078,163.23
86552,2337,0.0130,44.96
86555,2337,0.0130,322.50
86558,561,0.0390,19.14
86559,508,0.2468,659.70
86560,2337,0.0390,636.24
86561,2334,0.0390,62.42
86562,2220,0.0260,39.67
86563,2335,0.0260,27.30
86565,568,0.2078,115.60
86566,2337,0.0130,52.46
86567,2337,0.0130,46.13
86570,2337,0.0130,66.16
86571,2079,0.2208,258.20
86572,1711,0.1948,151.61
86573,1762,0.2078,113.14
86574,2337,0.0260,11.08
86575,2337,0.0909,110.55
86576,1336,0.1169,126.41
86578,2317,0.0130,63.26
86579,780,0.0260,31.62
86580,2337,0.0519,112.79
86582,2337,0.0260,10.73
86583,2287,0.0779,169.21
86587,132,0.1948,381.68
86591,390,0.0519,36.30
86592,2337,0.0130,22.07
86593,531,2.1169,2325.99
86594,2337,0.0390,88.03
86595,2323,0.0130,62.50
86596,1049,0.0909,62.31
86597,2336,0.0779,148.41
86598,2337,0.0130,12.46
86600,1517,0.0390,144.21
86601,2337,0.0130,22.96
86603,530,0.1429,81.25
86604,2213,0.2078,125.18
86605,2337,0.0130,91.62
86606,510,0.1039,481.06
86607,1273,0.0779,136.87
86608,2128,0.0390,680.12
86610,866,0.3506,157.62
86611,2337,0.0909,168.45
86612,2337,0.0130,49.99
86613,1805,0.0519,28.77
86614,2337,0.0130,18.53
86616,2337,0.0390,89.76
86617,2337,0.0130,16.66
86618,2291,0.0519,100.94
86619,2336,0.0519,116.70
86620,2333,0.0260,53.05
86621,2336,0.0390,25.76
86622,2139,0.1429,209.53
86623,2336,0.0649,71.79
86624,1184,0.2597,285.89
86625,2303,0.0260,38.72
86626,2336,0.0260,31.16
86629,2336,0.1039,135.02
86630,132,0.8701,534.60
86632,152,0.9091,1508.47
86633,113,0.4156,447.51
86634,2334,0.0390,93.97
86635,2336,0.0519,74.06
86637,2322,0.0779,51.78
86639,1839,0.1039,53.90
86640,2192,0.1818,416.26
86642,2336,0.0260,28.59
86643,1332,0.0260,61.25
86644,2331,0.0260,135.38
86645,2336,0.0130,14.96
86646,1526,0.0909,232.37
86648,2336,0.0130,49.99
86649,2335,0.0130,133.30
86650,2335,0.0260,20.46
86651,176,1.8182,2344.62
86652,2320,0.0390,60.17
86653,1195,0.2857,386.58
86654,193,0.0260,55.11
86655,674,0.0779,57.39
86656,2335,0.0260,37.42
86657,2334,0.0130,57.71
86658,2335,0.0130,41.21
86660,2335,0.0130,6.63
86662,1714,0.0779,56.19
86663,945,0.1688,183.56
86664,2335,0.0519,54.13
86665,2335,0.0130,11.92
86667,2335,0.0260,28.57
86668,2335,0.0130,24.99
86669,2335,0.0519,23.94
86670,2330,0.1039,137.68
86671,2335,0.0260,175.90
86672,2335,0.0130,16.24
86673,146,0.6234,600.57
86674,2334,0.0395,45.22
86676,2334,0.0395,27.41
86677,2334,0.0132,142.46
86678,1827,0.0263,23.58
86679,2050,0.0921,59.30
86682,2328,0.0658,158.25
86683,2064,0.0263,56.60
86684,701,0.1316,678.41
86685,1675,0.0395,45.01
86686,1625,0.1579,190.27
86687,2334,0.0132,54.16
86689,2334,0.0263,44.74
86690,2334,0.0132,35.59
86691,889,0.1316,380.65
86692,2334,0.0132,43.46
86693,2057,0.0789,222.32
86694,1243,0.0263,70.27
86695,2057,0.0921,84.23
86696,2334,0.0263,68.53
86697,1433,0.1842,214.14
86698,2333,0.0395,42.72
86699,2334,0.0132,44.96
86700,2334,0.0526,23.64
86701,2334,0.0263,44.62
86702,2334,0.0263,38.21
86703,2027,0.0658,123.93
86704,698,0.0263,54.47
86705,2201,0.0921,422.91
86706,1232,0.0132,20.70
86707,270,0.0395,114.95
86708,588,0.5789,347.92
86709,634,0.9079,918.91
86710,1912,0.1711,263.77
86711,2333,0.0132,8.24
86712,220,0.0789,59.65
86713,2333,0.0132,13.95
86714,2333,0.0132,32.21
86715,784,0.2368,133.81
86716,1761,0.0263,131.46
86717,2273,0.0395,270.33
86718,2333,0.0395,42.00
86719,2333,0.0132,49.92
86720,2333,0.0132,22.46
86721,2333,0.0132,49.99
86722,1844,0.1974,183.90
86723,2333,0.0526,49.18
86724,1120,0.1842,351.64
86725,1681,0.0658,135.72
86726,2333,0.0132,20.82
86727,2330,0.0658,25.95
86728,1548,0.1974,573.11
86729,1113,0.0526,104.64
86730,1041,0.3421,450.51
86731,1760,0.1184,53.06
86732,2196,0.2105,155.22
86733,2332,0.0132,199.99
86734,1422,0.2237,170.81
86735,1767,1.5921,1939.53
86736,2325,0.0132,11.63
86738,1048,0.0921,148.08
86739,1546,0.0263,193.66
86741,1859,0.2105,539.58
86742,442,0.1316,66.64
86743,288,0.8289,722.43
86744,2332,0.0526,65.50
86746,2332,0.0395,50.20
86747,2332,0.0263,107.14
86748,1196,0.1184,96.92
86749,2331,0.0132,11.92
86750,2332,0.0132,18.71
86751,458,0.0921,174.16
86752,2332,0.0658,85.44
86753,2332,0.0132,9.48
86754,2026,0.0526,98.76
86755,428,0.3421,114.58
86756,630,0.1316,194.39
86757,2332,0.0132,4.71
86758,1545,0.0789,36.81
86759,2332,0.1316,94.55
86760,803,0.0789,120.97
86761,181,0.1842,253.42
86762,2332,0.0132,54.47
86764,2197,0.0658,78.04
86765,2332,0.0132,49.99
86766,2332,0.0395,27.79
86767,1736,0.1579,108.36
86768,2332,0.0263,50.55
86769,2332,0.0132,48.71
86770,2332,0.0132,50.00
86771,1112,0.0526,45.90
86772,2312,0.0526,212.36
86773,2233,0.0395,127.34
86774,1263,0.1842,140.51
86775,2226,0.2500,90.98
86776,1392,0.0395,41.19
86777,2331,0.0526,42.47
86778,2332,0.0789,42.69
86781,371,0.3158,881.03
86782,2331,0.0132,54.16
86783,2321,0.0395,67.29
86784,2331,0.0132,49.99
86785,2331,0.0132,290.00
86786,2149,0.0263,37.66
86788,640,1.2632,1396.25
86789,1439,0.1842,218.50
86790,1131,0.1711,133.82
86791,2231,0.1184,138.74
86792,2331,0.0132,43.54
86793,1178,0.5000,226.89
86794,2331,0.0132,49.92
86795,2331,0.0132,12.42
86796,1957,0.0263,33.24
86797,2331,0.0132,33.25
86798,1698,0.1447,220.66
86799,2331,0.0132,54.71
86800,144,0.5526,337.63
86801,1418,0.0526,32.33
86802,2331,0.0132,160.94
86803,2276,0.0263,120.34
86804,2331,0.0132,67.46
86806,580,0.2500,315.05
86807,2248,0.0526,67.66
86808,295,0.0526,5.91
86809,2331,0.0921,45.36
86810,1113,0.0658,100.75
86811,2331,0.0263,46.33
86812,2170,0.1711,207.72
86813,1201,0.0789,244.48
86814,889,0.2237,285.93
86815,112,0.0395,66.30
86816,2316,0.2368,168.17
86817,160,0.2500,121.73
86818,2331,0.0263,49.98
86819,2331,0.0132,16.66
86820,674,0.3947,249.75
86821,1914,0.0658,98.43
86823,765,0.2500,231.94
86824,657,0.1974,212.17
86825,2331,0.0132,74.13
86826,2331,0.0132,115.83
86827,2190,0.0526,72.57
86828,2331,0.0789,43.40
86829,1531,0.1711,113.17
86830,2049,0.0395,207.41
86831,2228,0.0263,96.16
86832,1108,0.3816,298.76
86833,566,0.1842,478.51
86834,2316,0.0395,112.34
86835,143,0.1711,211.91
86837,2330,0.0132,64.84
86838,2308,0.0526,78.99
86839,2330,0.0263,10.75
86840,2330,0.0132,13.73
86841,2271,0.0263,28.54
86842,2055,0.0921,140.99
86843,2330,0.0132,49.99
86844,2330,0.0395,16.29
86845,1620,0.1579,41.04
86846,1541,0.0789,127.82
86847,2234,0.1053,151.26
86848,2330,0.0526,47.18
86849,1816,0.1842,99.91
86850,2330,0.0263,53.08
86851,2330,0.0132,73.50
86852,2330,0.0789,82.04
86854,2330,0.0789,102.08
86855,393,0.7237,428.24
86856,2330,0.0132,27.06
86857,2330,0.0526,42.33
86858,1111,0.8553,1245.05
86859,467,0.3289,644.44
86861,1573,0.0658,206.46
86862,1421,0.0658,102.37
86863,2094,0.0263,49.04
86864,2330,0.0132,54.71
86865,1241,0.2105,257.67
86866,1727,0.0789,40.22
86867,822,0.0526,20.35
86868,749,0.0921,114.85
86869,1321,0.4342,591.60
86870,2330,0.0132,626.00
86871,2330,0.0395,72.19
86872,1314,0.1184,118.18
86874,1845,0.0921,121.12
86875,2330,0.0132,16.66
86876,1601,0.0526,46.75
86877,2036,0.0789,258.12
86878,2330,0.0132,6.37
86879,2330,0.0132,49.92
86880,2330,0.0132,52.46
86881,2017,0.0921,254.14
86882,2330,0.0132,33.25
86883,2327,0.0526,40.84
86885,1496,0.0921,110.68
86886,2330,0.0263,123.29
86887,1974,0.0526,149.21
86888,1546,0.1053,44.85
86889,2294,0.0789,261.95
86890,2228,0.0658,112.16
86891,2055,0.0526,149.76
86892,2279,0.1316,98.83
86893,2329,0.0263,35.59
86894,2329,0.0395,73.38
86896,2329,0.0395,43.86
86897,2329,0.0132,44.96
86898,450,0.1974,199.33
86899,2260,0.1711,183.66
86900,2329,0.0132,80.63
86901,2329,0.0132,36.75
86902,1865,0.0132,6.24
86903,2329,0.0263,58.62
86904,1816,0.0789,91.00
86905,2158,0.0132,31.58
86908,2328,0.0263,56.14
86909,2329,0.0395,89.73
86910,2329,0.0132,7.46
86911,2329,0.0132,47.58
86913,2329,0.0263,45.34
86914,2153,0.0263,110.16
86915,2238,0.0263,241.81
86916,130,0.1447,132.46
86917,2329,0.0789,328.06
86918,1051,0.0263,83.11
86920,2329,0.0263,44.95
86921,2328,0.0658,43.53
86922,1285,0.8289,872.83
86923,560,0.0658,44.70
86924,1539,0.3289,364.80
86927,270,0.3553,196.53
86928,618,0.1053,77.50
86929,2328,0.0263,21.82
86930,2304,0.0395,109.31
86931,1907,0.3947,392.45
86932,961,0.0395,260.24
86933,1449,0.1447,133.50
86934,1177,0.0395,55.23
86935,2247,0.2237,62.59
86936,805,0.3947,124.61
86937,1896,0.1711,245.55
86938,1889,0.1316,197.77
86939,2325,0.0526,46.47
86940,2328,0.0526,35.92
86941,1140,0.0263,7.46
86942,1743,0.0395,54.70
86943,1030,0.0921,35.86
86944,1208,0.0789,218.64
86945,1516,0.1579,264.19
86946,482,0.4211,581.34
86947,2328,0.0132,60.16
86948,2302,0.0789,75.33
86949,2328,0.0132,38.39
86950,2327,0.0132,118.69
86951,563,0.1184,157.20
86952,542,0.4211,317.34
86953,2327,0.0132,165.00
86955,2327,0.0263,80.77
86956,1682,0.1316,235.06
86958,2327,0.0132,712.10
86959,1698,0.0526,67.83
86960,2327,0.0132,20.81
86961,1865,0.1447,66.96
86962,494,0.6053,513.68
86963,2327,0.0132,24.99
86964,2181,0.1711,159.30
86965,868,0.2895,234.20
86966,2324,0.0132,24.99
86967,2162,0.4079,107.09
86968,1903,0.0263,38.42
86969,1900,0.1447,89.68
86970,2327,0.0132,171.70
86971,2327,0.0789,64.84
86973,2323,0.0132,10.46
86974,2211,0.0526,114.95
86975,2327,0.0395,114.11
86976,410,0.2632,526.56
86977,1056,0.1447,215.78
86978,2326,0.0132,58.19
86979,2124,0.0263,48.25
86980,2326,0.0263,10.41
86981,2326,0.0132,124.99
86982,2326,0.0526,32.34
86984,1627,0.2895,140.81
86985,2318,0.0263,83.21
86986,2326,0.0132,66.64
86988,2249,0.2237,593.04
86989,2326,0.0395,75.98
86990,2326,0.0263,26.68
86991,2233,0.1842,137.32
86993,2326,0.0132,24.92
86995,2326,0.0132,12.46
86996,1162,0.1447,133.10
86997,1631,0.1447,265.85
86998,2326,0.0526,31.62
86999,2176,0.0658,148.57
87000,2326,0.0263,54.03
87001,1680,0.2237,156.84
87002,2325,0.0132,16.66
87003,2293,0.0526,394.60
87004,2323,0.0132,54.16
87005,2325,0.0132,23.30
87007,1915,0.0789,164.02
87008,942,0.1316,133.27
87010,2325,0.0132,38.53
87011,1985,0.0395,187.04
87012,2325,0.0132,28.10
87013,2325,0.0263,29.94
87018,1301,0.7632,687.74
87019,2275,0.0526,81.36
87020,2325,0.0132,17.85
87021,717,0.1579,135.50
87022,2325,0.0789,42.35
87023,264,0.1053,109.40
87024,2323,0.0263,40.79
87025,114,0.1184,164.91
87026,1585,0.0263,21.32
87027,2203,0.2500,427.00
87028,208,0.1974,188.54
87029,1515,0.1184,169.32
87030,2325,0.0526,40.40
87031,1968,0.0526,122.45
87032,2325,0.0132,165.00
87034,2325,0.0395,42.90
87036,2325,0.0526,79.24
87037,2306,0.0263,114.13
87038,1619,0.1184,127.11
87039,2293,0.0395,145.63
87040,2325,0.0395,65.37
87041,2325,0.0132,119.93
87042,2325,0.0263,314.99
87045,2324,0.0263,67.93
87046,551,0.1974,90.95
87047,595,0.1447,81.70
87048,957,0.3947,322.92
87049,2323,0.0658,35.75
87051,2127,0.1053,152.35
87052,1271,0.1579,144.61
87053,1756,0.0658,145.81
87054,1800,0.2105,128.30
87055,2199,0.0263,221.21
87056,2324,0.0526,45.18
87057,2282,0.0921,128.71
87058,2324,0.0132,20.83
87059,2125,0.1184,123.34
87060,1956,0.0526,73.91
87061,2324,0.0526,39.07
87062,2324,0.0132,20.81
87063,2324,0.0132,29.96
87064,2272,0.0132,24.95
87066,2324,0.0263,66.84
87067,1379,0.1184,184.07
87068,657,0.8026,366.60
87069,2324,0.0263,44.64
87070,1650,0.0395,70.09
87071,2309,0.0526,91.17
87072,2324,0.0132,12.49
87073,2324,0.0395,42.39
87075,2324,0.0132,31.58
87076,1861,0.0658,28.85
87077,2324,0.0132,44.96
87079,2324,0.0263,43.25
87080,2324,0.0132,54.71
87081,961,0.0658,69.53
87082,2040,0.0658,56.91
87083,957,0.4474,468.17
87084,1580,0.0658,132.44
87085,2249,0.2763,312.78
87086,1549,0.0263,184.01
87087,2324,0.0132,24.92
87088,2324,0.0658,66.40
87089,2306,0.0526,116.56
87090,442,0.0789,119.92
87091,2324,0.0132,44.96
87092,2324,0.0132,67.21
87093,2324,0.0263,85.76
87094,2324,0.0263,24.87
87095,824,0.0526,71.54
87096,2307,0.1053,88.09
87097,949,0.3289,364.63
87098,2323,0.0263,5.77
87099,2015,0.0263,9.90
87100,2323,0.0132,835.09
87101,152,0.1842,2567.83
87102,2323,0.0132,3.32
87103,2295,0.1184,165.88
87104,2310,0.0658,84.20
87105,2323,0.0132,20.82
87106,1549,0.2895,601.36
87107,1945,0.0263,74.95
87108,2323,0.0132,5.75
87109,2323,0.0395,60.50
87110,2323,0.0132,46.13
87111,988,0.2500,172.62
87112,2302,0.0395,30.52
87113,2323,0.0132,5.40
87114,2206,0.0921,145.43
87116,2320,0.0263,45.71
87118,2323,0.0132,2.00
87119,1943,0.1974,341.77
87120,2323,0.0395,20.13
87121,1420,0.0658,89.73
87123,118,0.7368,712.51
87124,2323,0.0132,72.83
87125,1719,0.0921,70.39
87126,1414,0.1711,157.16
87127,2315,0.0395,125.13
87128,2323,0.0263,57.84
87129,2323,0.0263,15.75
87130,1595,0.1053,150.22
87131,2082,0.0395,138.46
87132,2323,0.0132,19.98
87133,2323,0.0132,34.92
87134,2321,0.1053,93.82
87135,1138,0.0526,120.98
87137,2323,0.0132,102.84
87138,1415,0.0921,295.09
87139,425,0.2237,143.84
87140,2323,0.0132,41.66
87141,837,0.0658,357.95
87142,2241,0.1579,126.73
87143,1239,0.1447,146.40
87144,2323,0.0789,394.82
87145,1231,0.7895,1306.09
87146,1502,0.1711,264.89
87147,1054,0.1184,108.91
87148,2323,0.0263,14.54
87149,216,0.2895,215.27
87150,658,0.0395,22.62
87151,1469,0.0395,80.46
87153,180,0.6053,952.69
87154,964,0.1711,238.55
87155,2322,0.0526,34.20
87156,2322,0.0132,11.30
87157,2322,0.0132,13.73
87159,2322,0.0132,12.49
87160,963,2.5263,5039.86
87161,2322,0.0132,8.64
87162,658,0.0132,26.47
87167,2322,0.0132,268.13
87168,2295,0.0658,353.31
87170,2322,0.0132,16.66
87171,2106,0.0789,210.41
87173,2322,0.0132,74.25
87174,1651,0.6053,441.48
87175,1501,0.0132,9.90
87177,2057,0.0132,19.97
87178,1175,0.1579,353.75
87179,2322,0.0263,44.56
87180,1247,0.0526,116.17
87181,2276,0.1579,149.87
87183,2321,0.0263,42.62
87184,470,0.2105,103.33
87185,1906,0.1316,381.71
87186,1948,0.0395,40.80
87187,2321,0.0132,8.96
87188,2321,0.0263,56.65
87189,2293,0.0395,121.97
87190,2265,0.2368,450.09
87191,480,0.5921,568.95
87192,2321,0.0132,47.42
87193,488,0.1447,60.49
87194,2321,0.0263,70.69
87195,1644,0.2237,273.67
87196,2321,0.0263,38.21
87197,2294,0.0132,18.32
87198,2321,0.0132,12.49
87199,603,0.0132,8.44
87200,432,0.0526,75.06
87202,328,0.4737,506.98
87204,1846,0.0658,286.06
87206,733,0.0395,316.83
87207,2184,0.1053,200.35
87208,2321,0.0395,54.43
87209,2321,0.0395,41.83
87210,1173,0.3684,421.10
87211,2272,0.0789,43.68
87212,2321,0.0132,29.96
87213,2321,0.0263,48.29
87215,1260,0.2105,176.90
87216,2321,0.0526,80.78
87217,445,0.0263,18.74
87218,2321,0.0526,99.24
87219,1023,0.8816,458.66
87220,583,0.0395,120.44
87221,566,0.1579,143.70
87222,123,0.1316,96.29
87223,509,1.4342,1478.73
87224,2320,0.0132,64.84
87226,2292,0.0921,196.14
87227,2320,0.0658,280.37
87228,1964,0.0395,109.76
87230,2320,0.0132,47.42
87231,2034,0.1447,274.49
87232,1127,0.1316,53.48
87233,2320,0.0132,499.53
87235,2320,0.0132,66.63
87236,2320,0.0263,42.07
87237,2320,0.0132,49.80
87239,2265,0.0395,71.57
87240,913,1.3289,660.78
87241,2320,0.0263,89.92
87242,2320,0.0132,99.98
87243,1031,0.3158,197.60
87244,2320,0.0132,41.66
87245,2320,0.0263,87.41
87246,1138,0.1316,169.34
87247,2320,0.0132,49.80
87248,245,0.3158,244.91
87249,2319,0.0395,53.67
87251,2011,0.0395,69.42
87252,2319,0.0263,64.09
87253,2319,0.0658,25.98
87254,2319,0.0526,49.96
87255,2319,0.0132,16.23
87256,1256,0.0395,52.40
87257,2319,0.0132,18.71
87258,1542,0.1711,184.62
87259,493,0.2237,274.14
87260,2319,0.0132,12.03
87261,167,1.1711,540.68
87262,216,0.1579,152.37
87264,2319,0.0263,142.40
87265,370,1.1053,952.66
87267,2319,0.0132,24.92
87268,2319,0.0395,84.74
87269,1121,0.0921,205.22
87270,749,0.0789,73.77
87272,2319,0.0132,54.16
87273,142,0.0395,32.78
87274,570,0.1184,110.79
87275,2319,0.0263,90.00
87276,2319,0.0132,54.16
87277,2315,0.0921,67.19
87278,2319,0.0132,8.96
87280,2158,0.1974,175.99
87282,812,0.6184,192.01
87283,2318,0.0132,54.16
87284,2318,0.0132,15.58
87285,2318,0.0263,34.06
87423,1521,0.0526,124.47
87286,1560,0.0263,8.17
87287,2318,0.0395,21.54
87288,2318,0.0395,59.55
87290,2318,0.0658,49.51
87291,1964,0.0789,149.30
87292,2318,0.0395,78.98
87293,629,0.0658,17.86
87294,2318,0.0395,72.42
87295,1893,0.2105,242.21
87296,1590,0.0789,215.91
87297,2197,0.1053,163.91
87298,2312,0.0132,41.18
87300,2041,0.1184,112.63
87301,2318,0.0395,45.13
87302,2318,0.0132,72.83
87303,1807,0.0789,97.86
87304,2318,0.0132,21.24
87305,2318,0.0132,62.50
87306,2318,0.0132,20.67
87308,2205,0.0395,74.71
87309,2318,0.0789,76.11
87310,2318,0.0132,29.13
87311,2318,0.0132,43.46
87312,735,0.1711,146.58
87313,1135,0.0921,77.89
87314,2317,0.0395,44.00
87316,2318,0.0395,19.21
87319,2218,0.0263,83.84
87320,2317,0.0132,49.99
87321,2169,0.0526,148.67
87322,2153,0.0395,72.52
87323,2317,0.0263,47.42
87324,1040,0.2368,281.58
87326,1965,0.1184,306.27
87327,2317,0.0132,136.25
87328,970,0.0658,115.72
87329,568,0.3947,337.00
87330,2317,0.0263,42.68
87331,2317,0.0526,65.84
87332,2317,0.0132,112.42
87333,484,0.6579,448.14
87334,2317,0.0132,49.80
87337,2317,0.0526,42.98
87338,2317,0.0132,11.48
87339,2317,0.0132,53.30
87340,1968,0.0658,61.07
87341,280,0.1974,189.30
87342,2317,0.0395,40.49
87343,2317,0.0132,28.34
87344,2317,0.0132,33.30
87345,2304,0.0789,70.42
87346,1103,0.1579,726.00
87347,276,1.9605,4224.01
87348,2317,0.0132,165.00
87349,2317,0.0658,42.45
87350,2317,0.0526,44.15
87351,2317,0.2105,811.03
87352,2317,0.0132,16.58
87353,2317,0.0263,63.87
87355,2317,0.0263,45.73
87357,2317,0.0132,46.26
87358,2317,0.0395,14.79
87360,2282,0.0526,154.47
87363,1938,0.0263,146.57
87364,2317,0.0132,104.50
87365,1643,0.0921,311.45
87368,2316,0.0132,8.31
87369,2316,0.0132,15.71
87370,669,0.2237,103.02
87371,2316,0.0526,16.60
87373,2304,0.0132,43.30
87374,2316,0.0263,93.21
87375,2217,0.0395,93.12
87377,2196,0.2500,79.20
87379,2316,0.0263,22.96
87380,2316,0.0263,28.66
87381,2043,0.0395,53.09
87382,1681,0.0526,51.95
87383,2316,0.0132,28.71
87384,2316,0.0132,26.21
87566,2313,0.0132,18.32
87385,2316,0.0395,23.66
87386,2316,0.0132,46.13
87387,1848,0.0789,198.15
87388,2316,0.0395,52.68
87390,2312,0.0921,61.79
87391,872,0.0395,319.53
87392,2025,0.0658,19.14
87393,578,0.0395,64.43
87394,2316,0.0132,8.29
87395,1786,0.1184,145.85
87397,2316,0.0132,16.66
87398,2316,0.0395,47.40
87399,2316,0.0132,43.46
87400,1647,0.1053,136.32
87401,1957,0.1053,134.61
87402,2316,0.0132,27.71
87403,2221,0.1053,177.58
87404,2316,0.0132,27.90
87405,351,0.1316,114.81
87406,2316,0.0789,122.93
87407,989,0.0395,67.55
87408,2105,0.0658,227.51
87409,2316,0.0132,49.99
87410,1501,0.0658,74.86
87411,2316,0.0395,138.75
87412,548,0.0263,31.21
87414,2316,0.0132,50.67
87415,266,0.4342,165.85
87416,1649,0.0526,11.61
87417,2316,0.1053,72.20
87418,2316,0.0132,44.96
87420,592,0.3026,273.51
87421,943,0.1316,256.90
87422,224,0.7368,383.65
87424,1839,0.1184,198.07
87425,2316,0.0132,36.60
87427,2316,0.0132,5.78
87428,2315,0.0395,106.51
87429,2315,0.0132,17.17
87430,2315,0.0132,31.58
87431,624,0.0132,8.97
87432,443,0.4868,373.99
87435,1533,0.8026,952.00
87436,2224,0.1316,233.96
87437,1477,0.2368,160.97
87438,2237,0.1184,86.36
87440,830,0.0263,126.08
87441,2315,0.0132,44.96
87443,1747,0.0263,49.71
87444,2315,0.0132,19.71
87445,2315,0.0658,45.68
87446,377,0.1974,317.65
87447,2315,0.0132,18.60
87448,2315,0.0132,20.83
87450,2259,0.0395,106.53
87451,2315,0.0132,12.51
87453,2315,0.0132,112.42
87455,2315,0.0395,27.50
87456,2313,0.0395,51.32
87457,2315,0.0132,47.42
87458,2314,0.0132,21.65
87459,1549,0.2500,416.40
87460,2301,0.0789,93.05
87461,426,0.1184,74.30
87462,561,0.1842,161.33
87463,2206,0.3816,257.28
87464,2315,0.0132,49.99
87465,2315,0.0263,35.80
87466,2315,0.0132,8.31
87467,2315,0.0263,9.63
87468,2315,0.0526,44.99
87469,2315,0.0132,54.16
87470,2315,0.0132,12.49
87471,2315,0.1053,96.19
87472,1863,0.0921,68.36
87473,2315,0.0132,98.88
87475,2301,0.0658,132.83
87476,2315,0.0132,49.99
87477,2315,0.0263,52.36
87478,2314,0.0132,98.88
87479,1866,0.1842,172.93
87480,829,0.6842,613.44
87483,2315,0.0132,45.83
87484,2314,0.0658,27.37
87485,2314,0.0395,51.63
87487,1956,0.4342,496.22
87488,774,0.0658,327.31
87489,2314,0.0132,54.16
87490,1961,0.0526,43.01
87491,320,1.7895,1580.37
87492,2314,0.0132,18.60
87493,245,0.4737,267.06
87494,2314,0.0395,204.13
87496,2314,0.0132,54.16
87497,1589,0.0263,64.27
87498,2048,0.1711,467.91
87499,931,0.3684,149.62
87500,1626,0.0789,60.11
87501,373,0.4737,238.66
87502,937,0.7763,486.34
87504,2314,0.0132,27.05
87505,1272,0.1842,162.69
87506,2314,0.0132,19.98
87507,2272,0.0395,71.38
87508,953,0.2237,154.10
87510,549,0.0263,76.61
87513,2027,0.0263,58.31
87514,2314,0.0658,44.47
87515,2314,0.0263,13.48
87516,1446,0.0132,10.62
87517,271,0.2895,356.36
87519,2314,0.0658,46.51
87520,2280,0.0395,61.95
87521,2314,0.0132,16.66
87522,1921,0.1974,172.83
87523,992,0.0132,2.95
87524,2313,0.0132,54.16
87525,1183,0.2500,102.39
87526,2313,0.0263,383.33
87527,263,0.2763,569.78
87528,2313,0.0132,67.46
87529,2313,0.0132,13.95
87530,2313,0.0132,50.67
87531,510,0.1579,290.54
87532,2313,0.0132,195.99
87533,2312,0.0526,194.57
87561,2245,0.0263,27.50
87534,2313,0.0921,47.33
87535,1098,0.0395,72.87
87536,2313,0.0132,54.71
87537,2294,0.0921,202.04
87538,307,0.0263,63.15
87539,326,0.3684,490.20
87541,2313,0.0395,58.21
87542,2313,0.0132,47.90
87543,627,0.1579,92.20
87544,1694,0.0658,20.35
87546,2313,0.0526,200.87
87547,1890,0.0921,78.10
87548,2313,0.0132,43.46
87549,2313,0.1316,45.80
87550,2275,0.2763,209.07
87551,131,0.0132,11.66
87552,1150,0.6711,840.29
87553,2283,0.0263,123.17
87554,2313,0.0132,22.43
87555,2313,0.0132,20.79
87556,1481,0.0263,24.30
87557,2313,0.0132,136.25
87558,2313,0.0658,25.34
87559,553,0.0263,65.38
87560,650,0.7632,498.88
87562,190,0.1316,106.51
